date,product,units_sold,price,stock_level
2026-01-23,Wireless Earbuds,33,1488.04,11589
2026-01-24,Wireless Earbuds,53,1477.16,12536
2026-01-25,Wireless Earbuds,45,1494.63,12491
2026-01-26,Wireless Earbuds,35,1474.52,12456
2026-01-27,Wireless Earbuds,35,1479.97,12421
2026-01-28,Wireless Earbuds,30,1520.88,12391
2026-01-29,Wireless Earbuds,43,1492.41,12348
2026-01-30,Wireless Earbuds,36,1455.42,12312
2026-01-31,Wireless Earbuds,78,1148.74,12234
2026-02-01,Wireless Earbuds,68,1261.74,12166
2026-02-02,Wireless Earbuds,48,1242.51,12118
2026-02-03,Wireless Earbuds,50,1428.72,12068
2026-02-04,Wireless Earbuds,33,1485.34,12035
2026-02-05,Wireless Earbuds,37,1493.79,11998
2026-02-06,Wireless Earbuds,42,1512.57,11956
2026-02-07,Wireless Earbuds,38,1546.3,12918
2026-02-08,Wireless Earbuds,53,1532.96,12865
2026-02-09,Wireless Earbuds,50,1489.64,12815
2026-02-10,Wireless Earbuds,40,1504.85,12775
2026-02-11,Wireless Earbuds,39,1507.64,12736
2026-02-12,Wireless Earbuds,37,1501.36,12699
2026-02-13,Wireless Earbuds,27,1586.37,12672
2026-02-14,Wireless Earbuds,52,1476.21,12620
2026-02-15,Wireless Earbuds,53,1521.84,12567
2026-02-16,Wireless Earbuds,26,1532.94,12541
2026-02-17,Wireless Earbuds,47,1510.24,12494
2026-02-18,Wireless Earbuds,44,1474.09,12450
2026-02-19,Wireless Earbuds,48,1507.49,12402
2026-02-20,Wireless Earbuds,40,1528.2,12362
2026-02-21,Wireless Earbuds,53,1454.9,13309
2026-02-22,Wireless Earbuds,53,1485.18,13256
2026-02-23,Wireless Earbuds,41,1500.6,13215
2026-02-24,Wireless Earbuds,38,1493.64,13177
2026-02-25,Wireless Earbuds,43,1537.16,13134
2026-02-26,Wireless Earbuds,33,1491.91,13101
2026-02-27,Wireless Earbuds,49,1446.24,13052
2026-02-28,Wireless Earbuds,37,1570.56,13015
2026-03-01,Wireless Earbuds,52,1552.91,12963
2026-03-02,Wireless Earbuds,41,1505.71,12922
2026-03-03,Wireless Earbuds,42,1478.05,12880
2026-03-04,Wireless Earbuds,44,1503.05,12836
2026-03-05,Wireless Earbuds,50,1450.58,12786
2026-03-06,Wireless Earbuds,41,1477.23,12745
2026-03-07,Wireless Earbuds,47,1468.26,13698
2026-03-08,Wireless Earbuds,53,1479.83,13645
2026-03-09,Wireless Earbuds,41,1506.43,13604
2026-03-10,Wireless Earbuds,33,1482.97,13571
2026-03-11,Wireless Earbuds,35,1483.05,13536
2026-03-12,Wireless Earbuds,57,1485.04,13479
2026-03-13,Wireless Earbuds,35,1505.1,13444
2026-03-14,Wireless Earbuds,34,1503.24,13410
2026-03-15,Wireless Earbuds,42,1556.05,13368
2026-03-16,Wireless Earbuds,39,1529.73,13329
2026-03-17,Wireless Earbuds,49,1430.77,13280
2026-03-18,Wireless Earbuds,44,1468.64,13236
2026-03-19,Wireless Earbuds,46,1483.16,13190
2026-03-20,Wireless Earbuds,32,1530.4,13158
2026-03-21,Wireless Earbuds,53,1349.04,14105
2026-03-22,Wireless Earbuds,76,1162.53,14029
2026-03-23,Wireless Earbuds,42,1496.28,13987
2026-03-24,Wireless Earbuds,41,1455.77,13946
2026-03-25,Wireless Earbuds,43,1457.98,13903
2026-03-26,Wireless Earbuds,39,1502.34,13864
2026-03-27,Wireless Earbuds,33,1514.19,13831
2026-03-28,Wireless Earbuds,46,1475.78,13785
2026-03-29,Wireless Earbuds,55,1484.26,13730
2026-03-30,Wireless Earbuds,39,1480.44,13691
2026-03-31,Wireless Earbuds,44,1531.95,13647
2026-04-01,Wireless Earbuds,33,1566.98,13614
2026-04-02,Wireless Earbuds,39,1463.74,13575
2026-04-03,Wireless Earbuds,37,1467.31,13538
2026-04-04,Wireless Earbuds,56,1462.52,14482
2026-04-05,Wireless Earbuds,41,1583.23,14441
2026-04-06,Wireless Earbuds,54,1460.17,14387
2026-04-07,Wireless Earbuds,33,1507.9,14354
2026-04-08,Wireless Earbuds,53,1465.38,14301
2026-04-09,Wireless Earbuds,53,1243.18,14248
2026-04-10,Wireless Earbuds,64,1260.91,14184
2026-04-11,Wireless Earbuds,71,1266.77,14113
2026-04-12,Wireless Earbuds,64,1304.23,14049
2026-04-13,Wireless Earbuds,63,1177.06,13986
2026-04-14,Wireless Earbuds,42,1489.19,13944
2026-04-15,Wireless Earbuds,42,1485.72,13902
2026-04-16,Wireless Earbuds,40,1489.87,13862
2026-04-17,Wireless Earbuds,48,1441.41,13814
2026-04-18,Wireless Earbuds,54,1500.19,14760
2026-04-19,Wireless Earbuds,53,1439.82,14707
2026-04-20,Wireless Earbuds,39,1504.1,14668
2026-04-21,Wireless Earbuds,43,1526.96,14625
2026-04-22,Wireless Earbuds,50,1435.81,14575
2026-04-23,Wireless Earbuds,36,1518.32,14539
2026-04-24,Wireless Earbuds,50,1524.8,14489
2026-04-25,Wireless Earbuds,53,1492.21,14436
2026-04-26,Wireless Earbuds,53,1465.5,14383
2026-04-27,Wireless Earbuds,43,1501.64,14340
2026-04-28,Wireless Earbuds,34,1543.32,14306
2026-04-29,Wireless Earbuds,47,1499.33,14259
2026-04-30,Wireless Earbuds,32,1459.72,14227
2026-05-01,Wireless Earbuds,41,1465.47,14186
2026-05-02,Wireless Earbuds,51,1479.77,15135
2026-05-03,Wireless Earbuds,50,1519.15,15085
2026-05-04,Wireless Earbuds,48,1493.94,15037
2026-05-05,Wireless Earbuds,48,1457.12,14989
2026-05-06,Wireless Earbuds,46,1541.35,14943
2026-05-07,Wireless Earbuds,40,1503.71,14903
2026-05-08,Wireless Earbuds,44,1487.88,14859
2026-05-09,Wireless Earbuds,45,1482.16,14814
2026-05-10,Wireless Earbuds,39,1467.09,14775
2026-05-11,Wireless Earbuds,48,1553.23,14727
2026-05-12,Wireless Earbuds,49,1520.73,14678
2026-05-13,Wireless Earbuds,29,1502.04,14649
2026-05-14,Wireless Earbuds,44,1467.11,14605
2026-05-15,Wireless Earbuds,47,1515.27,14558
2026-05-16,Wireless Earbuds,37,1464.92,15521
2026-05-17,Wireless Earbuds,67,1217.07,15454
2026-05-18,Wireless Earbuds,77,1116.41,15377
2026-05-19,Wireless Earbuds,53,1361.3,15324
2026-05-20,Wireless Earbuds,53,1315.13,15271
2026-05-21,Wireless Earbuds,64,1134.64,15207
2026-05-22,Wireless Earbuds,44,1514.28,15163
2026-05-23,Wireless Earbuds,27,1534.69,15136
2026-05-24,Wireless Earbuds,44,1529.74,15092
2026-05-25,Wireless Earbuds,49,1466.21,15043
2026-05-26,Wireless Earbuds,39,1532.85,15004
2026-05-27,Wireless Earbuds,36,1481.52,14968
2026-05-28,Wireless Earbuds,30,1520.96,14938
2026-05-29,Wireless Earbuds,50,1473.12,14888
2026-05-30,Wireless Earbuds,44,1547.09,15844
2026-05-31,Wireless Earbuds,44,1478.7,15800
2026-06-01,Wireless Earbuds,33,1501.84,15767
2026-06-02,Wireless Earbuds,31,1487.62,15736
2026-06-03,Wireless Earbuds,37,1471.75,15699
2026-06-04,Wireless Earbuds,42,1500.69,15657
2026-06-05,Wireless Earbuds,43,1479.39,15614
2026-06-06,Wireless Earbuds,38,1526.22,15576
2026-06-07,Wireless Earbuds,49,1481.43,15527
2026-06-08,Wireless Earbuds,40,1490.88,15487
2026-06-09,Wireless Earbuds,41,1513.54,15446
2026-06-10,Wireless Earbuds,46,1486.09,15400
2026-06-11,Wireless Earbuds,42,1489.81,15358
2026-06-12,Wireless Earbuds,47,1458.82,15311
2026-06-13,Wireless Earbuds,56,1505.51,16255
2026-06-14,Wireless Earbuds,43,1504.12,16212
2026-06-15,Wireless Earbuds,36,1491.44,16176
2026-06-16,Wireless Earbuds,49,1276.61,16127
2026-06-17,Wireless Earbuds,69,1141.17,16058
2026-06-18,Wireless Earbuds,46,1505.95,16012
2026-06-19,Wireless Earbuds,42,1510.75,15970
2026-06-20,Wireless Earbuds,61,1483.09,15909
2026-06-21,Wireless Earbuds,49,1327.53,15860
2026-06-22,Wireless Earbuds,40,1375.66,15820
2026-06-23,Wireless Earbuds,44,1306.62,15776
2026-06-24,Wireless Earbuds,42,1552.28,15734
2026-06-25,Wireless Earbuds,40,1503.78,15694
2026-06-26,Wireless Earbuds,42,1516.44,15652
2026-06-27,Wireless Earbuds,48,1475.32,16604
2026-06-28,Wireless Earbuds,40,1459.02,16564
2026-06-29,Wireless Earbuds,45,1421.0,16519
2026-06-30,Wireless Earbuds,35,1538.22,16484
2026-07-01,Wireless Earbuds,41,1487.1,16443
2026-07-02,Wireless Earbuds,47,1485.13,16396
2026-07-03,Wireless Earbuds,45,1507.83,16351
2026-07-04,Wireless Earbuds,38,1556.46,16313
2026-07-05,Wireless Earbuds,52,1469.19,16261
2026-07-06,Wireless Earbuds,33,1502.07,16228
2026-07-07,Wireless Earbuds,69,1288.87,16159
2026-07-08,Wireless Earbuds,59,1176.22,16100
2026-07-09,Wireless Earbuds,58,1146.32,16042
2026-07-10,Wireless Earbuds,52,1455.62,15990
2026-07-11,Wireless Earbuds,43,1510.38,16947
2026-07-12,Wireless Earbuds,44,1527.92,16903
2026-07-13,Wireless Earbuds,38,1493.12,16865
2026-07-14,Wireless Earbuds,41,1439.71,16824
2026-07-15,Wireless Earbuds,57,1231.45,16767
2026-07-16,Wireless Earbuds,60,1220.37,16707
2026-07-17,Wireless Earbuds,51,1313.75,16656
2026-07-18,Wireless Earbuds,48,1529.65,16608
2026-07-19,Wireless Earbuds,42,1484.97,16566
2026-07-20,Wireless Earbuds,43,1504.85,16523
2026-07-21,Wireless Earbuds,39,1523.55,16484
2026-07-22,Wireless Earbuds,33,1525.11,16451
2026-07-23,Wireless Earbuds,39,1545.27,16412
2026-07-24,Wireless Earbuds,45,1477.6,16367
2026-07-25,Wireless Earbuds,54,1483.65,17313
2026-07-26,Wireless Earbuds,48,1475.07,17265
2026-07-27,Wireless Earbuds,44,1513.88,17221
2026-07-28,Wireless Earbuds,37,1513.67,17184
2026-07-29,Wireless Earbuds,40,1502.22,17144
2026-07-30,Wireless Earbuds,39,1515.64,17105
2026-07-31,Wireless Earbuds,39,1501.03,17066
2026-08-01,Wireless Earbuds,38,1565.15,17028
2026-08-02,Wireless Earbuds,44,1531.03,16984
2026-08-03,Wireless Earbuds,41,1487.67,16943
2026-08-04,Wireless Earbuds,41,1488.46,16902
2026-08-05,Wireless Earbuds,46,1508.57,16856
2026-08-06,Wireless Earbuds,56,1489.04,16800
2026-08-07,Wireless Earbuds,36,1477.43,16764
2026-08-08,Wireless Earbuds,41,1527.08,17723
2026-08-09,Wireless Earbuds,49,1497.1,17674
2026-08-10,Wireless Earbuds,42,1466.75,17632
2026-08-11,Wireless Earbuds,33,1508.97,17599
2026-08-12,Wireless Earbuds,37,1476.7,17562
2026-08-13,Wireless Earbuds,41,1538.01,17521
2026-08-14,Wireless Earbuds,54,1536.39,17467
2026-08-15,Wireless Earbuds,42,1476.86,17425
2026-08-16,Wireless Earbuds,44,1466.69,17381
2026-08-17,Wireless Earbuds,38,1509.04,17343
2026-08-18,Wireless Earbuds,41,1514.22,17302
2026-08-19,Wireless Earbuds,37,1562.59,17265
2026-08-20,Wireless Earbuds,29,1468.95,17236
2026-08-21,Wireless Earbuds,36,1495.35,17200
2026-08-22,Wireless Earbuds,48,1515.46,18152
2026-08-23,Wireless Earbuds,61,1266.05,18091
2024-08-24,Smartwatch,28,2988.19,722
2024-08-25,Smartwatch,26,2950.21,696
2024-08-26,Smartwatch,26,3004.45,670
2024-08-27,Smartwatch,22,2981.35,648
2024-08-28,Smartwatch,22,3035.64,626
2024-08-29,Smartwatch,28,3057.76,598
2024-08-30,Smartwatch,25,2947.03,573
2024-08-31,Smartwatch,25,2993.12,548
2024-09-01,Smartwatch,25,3004.56,523
2024-09-02,Smartwatch,20,2951.37,503
2024-09-03,Smartwatch,36,2338.86,467
2024-09-04,Smartwatch,24,2639.85,443
2024-09-05,Smartwatch,19,3093.94,424
2024-09-06,Smartwatch,24,2996.65,400
2024-09-07,Smartwatch,32,2980.71,993
2024-09-08,Smartwatch,32,2915.41,961
2024-09-09,Smartwatch,18,2961.78,943
2024-09-10,Smartwatch,30,2368.34,913
2024-09-11,Smartwatch,23,2482.73,890
2024-09-12,Smartwatch,31,2605.85,859
2024-09-13,Smartwatch,34,2442.0,825
2024-09-14,Smartwatch,26,2856.41,799
2024-09-15,Smartwatch,29,2987.31,770
2024-09-16,Smartwatch,23,3035.49,747
2024-09-17,Smartwatch,26,2971.68,721
2024-09-18,Smartwatch,17,2627.8,704
2024-09-19,Smartwatch,28,2543.26,676
2024-09-20,Smartwatch,30,2879.99,646
2024-09-21,Smartwatch,27,3065.27,1244
2024-09-22,Smartwatch,30,3020.77,1214
2024-09-23,Smartwatch,17,3057.24,1197
2024-09-24,Smartwatch,27,3067.47,1170
2024-09-25,Smartwatch,26,3068.87,1144
2024-09-26,Smartwatch,22,2954.01,1122
2024-09-27,Smartwatch,25,2292.4,1097
2024-09-28,Smartwatch,34,2485.56,1063
2024-09-29,Smartwatch,39,2569.64,1024
2024-09-30,Smartwatch,27,3014.68,997
2024-10-01,Smartwatch,41,2402.54,956
2024-10-02,Smartwatch,46,2496.33,910
2024-10-03,Smartwatch,43,2477.69,867
2024-10-04,Smartwatch,28,3067.39,839
2024-10-05,Smartwatch,24,3029.99,1440
2024-10-06,Smartwatch,36,3009.17,1404
2024-10-07,Smartwatch,31,2905.88,1373
2024-10-08,Smartwatch,52,2333.04,1321
2024-10-09,Smartwatch,43,2402.01,1278
2024-10-10,Smartwatch,31,2428.78,1247
2024-10-11,Smartwatch,32,2987.69,1215
2024-10-12,Smartwatch,30,2988.42,1185
2024-10-13,Smartwatch,35,3043.95,1150
2024-10-14,Smartwatch,29,2996.77,1121
2024-10-15,Smartwatch,31,2867.86,1090
2024-10-16,Smartwatch,33,3071.53,1057
2024-10-17,Smartwatch,28,2939.14,1029
2024-10-18,Smartwatch,32,3150.86,997
2024-10-19,Smartwatch,30,2975.74,1592
2024-10-20,Smartwatch,33,2932.98,1559
2024-10-21,Smartwatch,26,3094.54,1533
2024-10-22,Smartwatch,26,3029.26,1507
2024-10-23,Smartwatch,28,2993.8,1479
2024-10-24,Smartwatch,28,2907.06,1451
2024-10-25,Smartwatch,23,2962.17,1428
2024-10-26,Smartwatch,32,3066.36,1396
2024-10-27,Smartwatch,26,3041.34,1370
2024-10-28,Smartwatch,25,2945.77,1345
2024-10-29,Smartwatch,38,2404.47,1307
2024-10-30,Smartwatch,36,2457.75,1271
2024-10-31,Smartwatch,37,2607.62,1234
2024-11-01,Smartwatch,24,2977.73,1210
2024-11-02,Smartwatch,44,2944.96,1791
2024-11-03,Smartwatch,43,2912.55,1748
2024-11-04,Smartwatch,31,2954.32,1717
2024-11-05,Smartwatch,28,2859.42,1689
2024-11-06,Smartwatch,29,3091.96,1660
2024-11-07,Smartwatch,39,3067.0,1621
2024-11-08,Smartwatch,39,2997.99,1582
2024-11-09,Smartwatch,32,3060.63,1550
2024-11-10,Smartwatch,34,2984.45,1516
2024-11-11,Smartwatch,31,2898.47,1485
2024-11-12,Smartwatch,31,3058.71,1454
2024-11-13,Smartwatch,28,3033.26,1426
2024-11-14,Smartwatch,42,3048.14,1384
2024-11-15,Smartwatch,53,2250.71,1331
2024-11-16,Smartwatch,47,2646.48,1909
2024-11-17,Smartwatch,52,2418.88,1857
2024-11-18,Smartwatch,29,3058.74,1828
2024-11-19,Smartwatch,30,2884.04,1798
2024-11-20,Smartwatch,28,2989.73,1770
2024-11-21,Smartwatch,32,2952.57,1738
2024-11-22,Smartwatch,32,3038.7,1706
2024-11-23,Smartwatch,39,2973.01,1667
2024-11-24,Smartwatch,39,2944.56,1628
2024-11-25,Smartwatch,35,3011.7,1593
2024-11-26,Smartwatch,49,2306.18,1544
2024-11-27,Smartwatch,44,2464.84,1500
2024-11-28,Smartwatch,37,3049.86,1463
2024-11-29,Smartwatch,33,3012.78,1430
2024-11-30,Smartwatch,42,2956.91,2013
2024-12-01,Smartwatch,48,3064.42,1965
2024-12-02,Smartwatch,36,2867.49,1929
2024-12-03,Smartwatch,36,3032.17,1893
2024-12-04,Smartwatch,40,3028.06,1853
2024-12-05,Smartwatch,35,3090.27,1818
2024-12-06,Smartwatch,34,2980.58,1784
2024-12-07,Smartwatch,44,3011.97,1740
2024-12-08,Smartwatch,65,2333.56,1675
2024-12-09,Smartwatch,48,2447.11,1627
2024-12-10,Smartwatch,43,2738.34,1584
2024-12-11,Smartwatch,60,2313.0,1524
2024-12-12,Smartwatch,40,2734.16,1484
2024-12-13,Smartwatch,33,3063.92,1451
2024-12-14,Smartwatch,41,3031.52,2035
2024-12-15,Smartwatch,45,2988.51,1990
2024-12-16,Smartwatch,40,2901.72,1950
2024-12-17,Smartwatch,37,3027.8,1913
2024-12-18,Smartwatch,35,3046.23,1878
2024-12-19,Smartwatch,44,2699.34,1834
2024-12-20,Smartwatch,55,2223.0,1779
2024-12-21,Smartwatch,46,2873.94,1733
2024-12-22,Smartwatch,47,2873.09,1686
2024-12-23,Smartwatch,36,3088.38,1650
2024-12-24,Smartwatch,41,3078.66,1609
2024-12-25,Smartwatch,38,2942.53,1571
2024-12-26,Smartwatch,40,2890.46,1531
2024-12-27,Smartwatch,41,3037.38,1490
2024-12-28,Smartwatch,43,2994.61,2072
2024-12-29,Smartwatch,48,2941.19,2024
2024-12-30,Smartwatch,41,2939.55,1983
2024-12-31,Smartwatch,38,3019.38,1945
2025-01-01,Smartwatch,30,3003.96,1915
2025-01-02,Smartwatch,21,3036.44,1894
2025-01-03,Smartwatch,27,3027.18,1867
2025-01-04,Smartwatch,34,2949.65,1833
2025-01-05,Smartwatch,35,2884.21,1798
2025-01-06,Smartwatch,24,3083.65,1774
2025-01-07,Smartwatch,21,3069.71,1753
2025-01-08,Smartwatch,28,2987.21,1725
2025-01-09,Smartwatch,30,2898.95,1695
2025-01-10,Smartwatch,19,2975.47,1676
2025-01-11,Smartwatch,33,2998.55,2268
2025-01-12,Smartwatch,25,3098.41,2243
2025-01-13,Smartwatch,25,3091.21,2218
2025-01-14,Smartwatch,30,2989.7,2188
2025-01-15,Smartwatch,26,2950.01,2162
2025-01-16,Smartwatch,26,2939.85,2136
2025-01-17,Smartwatch,29,3067.39,2107
2025-01-18,Smartwatch,41,2297.53,2066
2025-01-19,Smartwatch,34,2554.34,2032
2025-01-20,Smartwatch,32,2941.61,2000
2025-01-21,Smartwatch,22,3097.39,1978
2025-01-22,Smartwatch,20,3142.51,1958
2025-01-23,Smartwatch,30,3008.75,1928
2025-01-24,Smartwatch,23,2997.76,1905
2025-01-25,Smartwatch,39,2327.46,2491
2025-01-26,Smartwatch,31,2586.82,2460
2025-01-27,Smartwatch,30,2615.33,2430
2025-01-28,Smartwatch,26,2982.72,2404
2025-01-29,Smartwatch,30,3040.45,2374
2025-01-30,Smartwatch,24,3028.1,2350
2025-01-31,Smartwatch,26,3092.92,2324
2025-02-01,Smartwatch,34,3026.23,2290
2025-02-02,Smartwatch,26,3058.72,2264
2025-02-03,Smartwatch,19,3007.47,2245
2025-02-04,Smartwatch,30,2434.49,2215
2025-02-05,Smartwatch,38,2254.78,2177
2025-02-06,Smartwatch,37,2451.65,2140
2025-02-07,Smartwatch,32,2412.45,2108
2025-02-08,Smartwatch,25,3050.42,2708
2025-02-09,Smartwatch,43,2405.4,2665
2025-02-10,Smartwatch,34,2476.02,2631
2025-02-11,Smartwatch,30,2674.4,2601
2025-02-12,Smartwatch,37,2352.43,2564
2025-02-13,Smartwatch,26,3005.89,2538
2025-02-14,Smartwatch,27,2933.86,2511
2025-02-15,Smartwatch,32,2894.96,2479
2025-02-16,Smartwatch,27,2976.76,2452
2025-02-17,Smartwatch,20,3109.44,2432
2025-02-18,Smartwatch,33,2920.91,2399
2025-02-19,Smartwatch,24,2997.46,2375
2025-02-20,Smartwatch,35,2984.9,2340
2025-02-21,Smartwatch,29,2947.84,2311
2025-02-22,Smartwatch,35,2892.45,2901
2025-02-23,Smartwatch,27,3061.74,2874
2025-02-24,Smartwatch,29,2721.33,2845
2025-02-25,Smartwatch,38,2488.72,2807
2025-02-26,Smartwatch,42,2229.05,2765
2025-02-27,Smartwatch,28,2714.91,2737
2025-02-28,Smartwatch,42,2290.09,2695
2025-03-01,Smartwatch,28,2966.49,2667
2025-03-02,Smartwatch,32,3104.12,2635
2025-03-03,Smartwatch,28,3057.04,2607
2025-03-04,Smartwatch,25,2989.18,2582
2025-03-05,Smartwatch,24,3032.34,2558
2025-03-06,Smartwatch,33,2938.37,2525
2025-03-07,Smartwatch,30,3029.06,2495
2025-03-08,Smartwatch,37,2528.6,3083
2025-03-09,Smartwatch,38,2531.8,3045
2025-03-10,Smartwatch,25,2951.87,3020
2025-03-11,Smartwatch,28,3039.52,2992
2025-03-12,Smartwatch,23,3033.39,2969
2025-03-13,Smartwatch,29,3057.17,2940
2025-03-14,Smartwatch,27,2947.69,2913
2025-03-15,Smartwatch,33,2884.1,2880
2025-03-16,Smartwatch,28,2964.82,2852
2025-03-17,Smartwatch,25,2973.78,2827
2025-03-18,Smartwatch,35,2628.57,2792
2025-03-19,Smartwatch,29,2489.33,2763
2025-03-20,Smartwatch,35,2289.23,2728
2025-03-21,Smartwatch,39,2633.66,2689
2025-03-22,Smartwatch,49,2517.88,3265
2025-03-23,Smartwatch,35,2944.1,3230
2025-03-24,Smartwatch,29,2939.28,3201
2025-03-25,Smartwatch,27,3032.25,3174
2025-03-26,Smartwatch,26,3003.52,3148
2025-03-27,Smartwatch,29,3033.81,3119
2025-03-28,Smartwatch,25,2936.31,3094
2025-03-29,Smartwatch,33,3046.16,3061
2025-03-30,Smartwatch,34,3084.83,3027
2025-03-31,Smartwatch,30,2780.67,2997
2025-04-01,Smartwatch,26,2653.96,2971
2025-04-02,Smartwatch,47,2465.34,2924
2025-04-03,Smartwatch,22,2933.86,2902
2025-04-04,Smartwatch,25,3090.73,2877
2025-04-05,Smartwatch,29,2888.42,3473
2025-04-06,Smartwatch,32,2885.34,3441
2025-04-07,Smartwatch,25,2919.69,3416
2025-04-08,Smartwatch,27,3022.78,3389
2025-04-09,Smartwatch,30,3044.13,3359
2025-04-10,Smartwatch,28,3017.2,3331
2025-04-11,Smartwatch,25,2975.18,3306
2025-04-12,Smartwatch,29,3024.29,3277
2025-04-13,Smartwatch,28,2960.72,3249
2025-04-14,Smartwatch,31,2926.4,3218
2025-04-15,Smartwatch,30,2947.25,3188
2025-04-16,Smartwatch,31,2914.64,3157
2025-04-17,Smartwatch,27,2974.47,3130
2025-04-18,Smartwatch,22,3000.2,3108
2025-04-19,Smartwatch,38,2969.91,3695
2025-04-20,Smartwatch,34,2864.94,3661
2025-04-21,Smartwatch,32,3093.52,3629
2025-04-22,Smartwatch,23,3053.71,3606
2025-04-23,Smartwatch,25,2922.65,3581
2025-04-24,Smartwatch,28,3052.9,3553
2025-04-25,Smartwatch,26,2918.0,3527
2025-04-26,Smartwatch,34,3051.16,3493
2025-04-27,Smartwatch,20,2953.7,3473
2025-04-28,Smartwatch,24,3084.27,3449
2025-04-29,Smartwatch,30,3097.53,3419
2025-04-30,Smartwatch,26,2981.4,3393
2025-05-01,Smartwatch,26,3094.97,3367
2025-05-02,Smartwatch,21,3069.13,3346
2025-05-03,Smartwatch,21,2981.33,3950
2025-05-04,Smartwatch,33,2937.93,3917
2025-05-05,Smartwatch,33,3010.06,3884
2025-05-06,Smartwatch,27,2997.35,3857
2025-05-07,Smartwatch,38,2597.06,3819
2025-05-08,Smartwatch,36,2388.18,3783
2025-05-09,Smartwatch,35,2462.82,3748
2025-05-10,Smartwatch,45,2327.58,3703
2025-05-11,Smartwatch,30,2951.96,3673
2025-05-12,Smartwatch,24,3136.93,3649
2025-05-13,Smartwatch,27,2987.27,3622
2025-05-14,Smartwatch,27,2972.18,3595
2025-05-15,Smartwatch,31,3012.31,3564
2025-05-16,Smartwatch,24,3096.61,3540
2025-05-17,Smartwatch,27,2969.89,4138
2025-05-18,Smartwatch,31,3138.81,4107
2025-05-19,Smartwatch,30,2406.25,4077
2025-05-20,Smartwatch,26,2533.76,4051
2025-05-21,Smartwatch,34,2633.54,4017
2025-05-22,Smartwatch,32,2515.89,3985
2025-05-23,Smartwatch,29,3006.12,3956
2025-05-24,Smartwatch,34,2961.15,3922
2025-05-25,Smartwatch,27,2876.36,3895
2025-05-26,Smartwatch,23,3023.11,3872
2025-05-27,Smartwatch,28,2999.79,3844
2025-05-28,Smartwatch,27,2948.56,3817
2025-05-29,Smartwatch,21,3033.3,3796
2025-05-30,Smartwatch,27,3064.47,3769
2025-05-31,Smartwatch,26,2993.25,4368
2025-06-01,Smartwatch,28,3074.56,4340
2025-06-02,Smartwatch,27,2969.48,4313
2025-06-03,Smartwatch,27,3028.11,4286
2025-06-04,Smartwatch,28,3084.39,4258
2025-06-05,Smartwatch,26,2944.81,4232
2025-06-06,Smartwatch,25,2930.72,4207
2025-06-07,Smartwatch,29,2958.7,4178
2025-06-08,Smartwatch,38,3010.95,4140
2025-06-09,Smartwatch,34,2515.04,4106
2025-06-10,Smartwatch,35,2270.64,4071
2025-06-11,Smartwatch,28,2452.85,4043
2025-06-12,Smartwatch,33,2348.58,4010
2025-06-13,Smartwatch,30,2429.42,3980
2025-06-14,Smartwatch,27,3061.86,4578
2025-06-15,Smartwatch,27,3012.76,4551
2025-06-16,Smartwatch,20,3043.34,4531
2025-06-17,Smartwatch,29,3008.24,4502
2025-06-18,Smartwatch,29,2959.11,4473
2025-06-19,Smartwatch,20,3108.54,4453
2025-06-20,Smartwatch,33,2959.62,4420
2025-06-21,Smartwatch,28,2938.06,4392
2025-06-22,Smartwatch,28,3062.14,4364
2025-06-23,Smartwatch,25,3044.49,4339
2025-06-24,Smartwatch,27,2950.24,4312
2025-06-25,Smartwatch,27,3095.93,4285
2025-06-26,Smartwatch,22,3043.91,4263
2025-06-27,Smartwatch,37,2347.52,4226
2025-06-28,Smartwatch,35,2693.31,4816
2025-06-29,Smartwatch,28,3032.39,4788
2025-06-30,Smartwatch,27,2955.45,4761
2025-07-01,Smartwatch,26,2958.83,4735
2025-07-02,Smartwatch,35,2628.24,4700
2025-07-03,Smartwatch,42,2393.37,4658
2025-07-04,Smartwatch,33,2353.71,4625
2025-07-05,Smartwatch,35,2561.17,4590
2025-07-06,Smartwatch,31,3021.33,4559
2025-07-07,Smartwatch,25,3105.57,4534
2025-07-08,Smartwatch,27,2944.48,4507
2025-07-09,Smartwatch,22,2962.52,4485
2025-07-10,Smartwatch,20,2983.2,4465
2025-07-11,Smartwatch,27,2995.91,4438
2025-07-12,Smartwatch,26,3039.58,5037
2025-07-13,Smartwatch,27,2946.45,5010
2025-07-14,Smartwatch,30,2927.72,4980
2025-07-15,Smartwatch,24,3057.58,4956
2025-07-16,Smartwatch,29,2893.36,4927
2025-07-17,Smartwatch,26,3036.61,4901
2025-07-18,Smartwatch,23,2909.15,4878
2025-07-19,Smartwatch,23,3040.39,4855
2025-07-20,Smartwatch,28,2955.62,4827
2025-07-21,Smartwatch,23,2913.71,4804
2025-07-22,Smartwatch,25,2928.19,4779
