date,product,units_sold,price,stock_level
2010-11-27,ASSORTED COLOUR BIRD ORNAMENT,0,1.84,0
2010-11-28,ASSORTED COLOUR BIRD ORNAMENT,67,1.69,0
2010-11-29,ASSORTED COLOUR BIRD ORNAMENT,160,1.84,0
2010-11-30,ASSORTED COLOUR BIRD ORNAMENT,128,1.69,1151
2010-12-01,ASSORTED COLOUR BIRD ORNAMENT,448,1.74,703
2010-12-02,ASSORTED COLOUR BIRD ORNAMENT,1006,1.54,0
2010-12-03,ASSORTED COLOUR BIRD ORNAMENT,96,1.94,0
2010-12-04,ASSORTED COLOUR BIRD ORNAMENT,0,1.94,0
2010-12-05,ASSORTED COLOUR BIRD ORNAMENT,258,1.69,0
2010-12-06,ASSORTED COLOUR BIRD ORNAMENT,260,1.87,0
2010-12-07,ASSORTED COLOUR BIRD ORNAMENT,542,1.55,0
2010-12-08,ASSORTED COLOUR BIRD ORNAMENT,182,1.82,0
2010-12-09,ASSORTED COLOUR BIRD ORNAMENT,240,1.69,0
2010-12-10,ASSORTED COLOUR BIRD ORNAMENT,152,1.85,0
2010-12-11,ASSORTED COLOUR BIRD ORNAMENT,0,1.85,0
2010-12-12,ASSORTED COLOUR BIRD ORNAMENT,25,1.69,0
2010-12-13,ASSORTED COLOUR BIRD ORNAMENT,82,1.98,0
2010-12-14,ASSORTED COLOUR BIRD ORNAMENT,228,1.52,1417
2010-12-15,ASSORTED COLOUR BIRD ORNAMENT,120,1.69,1297
2010-12-16,ASSORTED COLOUR BIRD ORNAMENT,160,1.62,1137
2010-12-17,ASSORTED COLOUR BIRD ORNAMENT,40,2.59,1097
2010-12-18,ASSORTED COLOUR BIRD ORNAMENT,0,2.59,1097
2010-12-19,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1089
2010-12-20,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1089
2010-12-21,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1065
2010-12-22,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1065
2010-12-23,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1049
2010-12-24,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1049
2010-12-25,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1049
2010-12-26,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1049
2010-12-27,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1049
2010-12-28,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2010-12-29,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2010-12-30,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2010-12-31,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2011-01-01,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2011-01-02,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2011-01-03,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,2096
2011-01-04,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,2024
2011-01-05,ASSORTED COLOUR BIRD ORNAMENT,232,1.69,1792
2011-01-06,ASSORTED COLOUR BIRD ORNAMENT,88,1.69,1704
2011-01-07,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1680
2011-01-08,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1680
2011-01-09,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1616
2011-01-10,ASSORTED COLOUR BIRD ORNAMENT,88,1.83,1528
2011-01-11,ASSORTED COLOUR BIRD ORNAMENT,256,1.59,1840
2011-01-12,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,1808
2011-01-13,ASSORTED COLOUR BIRD ORNAMENT,38,2.29,1770
2011-01-14,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1746
2011-01-15,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1746
2011-01-16,ASSORTED COLOUR BIRD ORNAMENT,4,1.69,1742
2011-01-17,ASSORTED COLOUR BIRD ORNAMENT,33,2.04,1709
2011-01-18,ASSORTED COLOUR BIRD ORNAMENT,16,2.41,1693
2011-01-19,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1685
2011-01-20,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1661
2011-01-21,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1637
2011-01-22,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1637
2011-01-23,ASSORTED COLOUR BIRD ORNAMENT,34,1.69,1603
2011-01-24,ASSORTED COLOUR BIRD ORNAMENT,208,1.51,1395
2011-01-25,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,2064
2011-01-26,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,2040
2011-01-27,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,2024
2011-01-28,ASSORTED COLOUR BIRD ORNAMENT,40,1.98,1984
2011-01-29,ASSORTED COLOUR BIRD ORNAMENT,0,1.98,1984
2011-01-30,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1960
2011-01-31,ASSORTED COLOUR BIRD ORNAMENT,366,1.48,1594
2011-02-01,ASSORTED COLOUR BIRD ORNAMENT,304,1.56,1290
2011-02-02,ASSORTED COLOUR BIRD ORNAMENT,224,1.52,1066
2011-02-03,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1042
2011-02-04,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1034
2011-02-05,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1034
2011-02-06,ASSORTED COLOUR BIRD ORNAMENT,11,1.69,1023
2011-02-07,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1015
2011-02-08,ASSORTED COLOUR BIRD ORNAMENT,8,3.12,2088
2011-02-09,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,2072
2011-02-10,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,2000
2011-02-11,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,1968
2011-02-12,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1968
2011-02-13,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1944
2011-02-14,ASSORTED COLOUR BIRD ORNAMENT,236,1.53,1708
2011-02-15,ASSORTED COLOUR BIRD ORNAMENT,84,1.69,1624
2011-02-16,ASSORTED COLOUR BIRD ORNAMENT,156,1.69,1468
2011-02-17,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1444
2011-02-18,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,1364
2011-02-19,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1364
2011-02-20,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1356
2011-02-21,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1316
2011-02-22,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,2056
2011-02-23,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1960
2011-02-24,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,1928
2011-02-25,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1904
2011-02-26,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1904
2011-02-27,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1808
2011-02-28,ASSORTED COLOUR BIRD ORNAMENT,20,2.83,1788
2011-03-01,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1764
2011-03-02,ASSORTED COLOUR BIRD ORNAMENT,6,1.69,1758
2011-03-03,ASSORTED COLOUR BIRD ORNAMENT,48,1.93,1710
2011-03-04,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,1638
2011-03-05,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1638
2011-03-06,ASSORTED COLOUR BIRD ORNAMENT,43,1.69,1595
2011-03-07,ASSORTED COLOUR BIRD ORNAMENT,200,1.56,1395
2011-03-08,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,2016
2011-03-09,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1976
2011-03-10,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,1904
2011-03-11,ASSORTED COLOUR BIRD ORNAMENT,216,1.51,1688
2011-03-12,ASSORTED COLOUR BIRD ORNAMENT,0,1.51,1688
2011-03-13,ASSORTED COLOUR BIRD ORNAMENT,34,1.69,1654
2011-03-14,ASSORTED COLOUR BIRD ORNAMENT,272,1.55,1382
2011-03-15,ASSORTED COLOUR BIRD ORNAMENT,363,1.48,1019
2011-03-16,ASSORTED COLOUR BIRD ORNAMENT,176,1.69,843
2011-03-17,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,779
2011-03-18,ASSORTED COLOUR BIRD ORNAMENT,37,1.69,742
2011-03-19,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,742
2011-03-20,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,686
2011-03-21,ASSORTED COLOUR BIRD ORNAMENT,138,1.69,548
2011-03-22,ASSORTED COLOUR BIRD ORNAMENT,69,1.69,2006
2011-03-23,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1950
2011-03-24,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,1870
2011-03-25,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1830
2011-03-26,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1830
2011-03-27,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1822
2011-03-28,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1726
2011-03-29,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1702
2011-03-30,ASSORTED COLOUR BIRD ORNAMENT,24,2.17,1678
2011-03-31,ASSORTED COLOUR BIRD ORNAMENT,324,1.57,1354
2011-04-01,ASSORTED COLOUR BIRD ORNAMENT,117,1.69,1237
2011-04-02,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1237
2011-04-03,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1237
2011-04-04,ASSORTED COLOUR BIRD ORNAMENT,147,1.77,1090
2011-04-05,ASSORTED COLOUR BIRD ORNAMENT,248,1.54,1848
2011-04-06,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,1816
2011-04-07,ASSORTED COLOUR BIRD ORNAMENT,57,1.69,1759
2011-04-08,ASSORTED COLOUR BIRD ORNAMENT,232,1.52,1527
2011-04-09,ASSORTED COLOUR BIRD ORNAMENT,0,1.52,1527
2011-04-10,ASSORTED COLOUR BIRD ORNAMENT,37,1.69,1490
2011-04-11,ASSORTED COLOUR BIRD ORNAMENT,57,1.69,1433
2011-04-12,ASSORTED COLOUR BIRD ORNAMENT,168,1.69,1265
2011-04-13,ASSORTED COLOUR BIRD ORNAMENT,162,1.69,1103
2011-04-14,ASSORTED COLOUR BIRD ORNAMENT,280,1.69,823
2011-04-15,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,799
2011-04-16,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,799
2011-04-17,ASSORTED COLOUR BIRD ORNAMENT,124,1.69,675
2011-04-18,ASSORTED COLOUR BIRD ORNAMENT,60,1.88,615
2011-04-19,ASSORTED COLOUR BIRD ORNAMENT,248,1.53,1681
2011-04-20,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1665
2011-04-21,ASSORTED COLOUR BIRD ORNAMENT,288,1.51,1377
2011-04-22,ASSORTED COLOUR BIRD ORNAMENT,0,1.51,1377
2011-04-23,ASSORTED COLOUR BIRD ORNAMENT,0,1.51,1377
2011-04-24,ASSORTED COLOUR BIRD ORNAMENT,0,1.51,1377
2011-04-25,ASSORTED COLOUR BIRD ORNAMENT,0,1.51,1377
2011-04-26,ASSORTED COLOUR BIRD ORNAMENT,111,1.64,1266
2011-04-27,ASSORTED COLOUR BIRD ORNAMENT,88,1.69,1178
2011-04-28,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1114
2011-04-29,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1114
2011-04-30,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1114
2011-05-01,ASSORTED COLOUR BIRD ORNAMENT,1,1.69,1113
2011-05-02,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1113
2011-05-03,ASSORTED COLOUR BIRD ORNAMENT,52,1.69,2044
2011-05-04,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1948
2011-05-05,ASSORTED COLOUR BIRD ORNAMENT,114,1.69,1834
2011-05-06,ASSORTED COLOUR BIRD ORNAMENT,128,1.78,1706
2011-05-07,ASSORTED COLOUR BIRD ORNAMENT,0,1.78,1706
2011-05-08,ASSORTED COLOUR BIRD ORNAMENT,204,1.69,1502
2011-05-09,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1462
2011-05-10,ASSORTED COLOUR BIRD ORNAMENT,192,1.69,1270
2011-05-11,ASSORTED COLOUR BIRD ORNAMENT,448,1.52,822
2011-05-12,ASSORTED COLOUR BIRD ORNAMENT,360,1.58,462
2011-05-13,ASSORTED COLOUR BIRD ORNAMENT,117,1.79,345
2011-05-14,ASSORTED COLOUR BIRD ORNAMENT,0,1.79,345
2011-05-15,ASSORTED COLOUR BIRD ORNAMENT,44,1.69,301
2011-05-16,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,237
2011-05-17,ASSORTED COLOUR BIRD ORNAMENT,168,1.69,1542
2011-05-18,ASSORTED COLOUR BIRD ORNAMENT,136,1.77,1406
2011-05-19,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1358
2011-05-20,ASSORTED COLOUR BIRD ORNAMENT,136,1.69,1222
2011-05-21,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1222
2011-05-22,ASSORTED COLOUR BIRD ORNAMENT,43,1.69,1179
2011-05-23,ASSORTED COLOUR BIRD ORNAMENT,116,1.69,1063
2011-05-24,ASSORTED COLOUR BIRD ORNAMENT,100,1.69,963
2011-05-25,ASSORTED COLOUR BIRD ORNAMENT,29,1.69,934
2011-05-26,ASSORTED COLOUR BIRD ORNAMENT,264,1.54,670
2011-05-27,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,654
2011-05-28,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,654
2011-05-29,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,614
2011-05-30,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,614
2011-05-31,ASSORTED COLOUR BIRD ORNAMENT,104,1.69,1992
2011-06-01,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1928
2011-06-02,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1872
2011-06-03,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1808
2011-06-04,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1808
2011-06-05,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1712
2011-06-06,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1648
2011-06-07,ASSORTED COLOUR BIRD ORNAMENT,44,1.69,1604
2011-06-08,ASSORTED COLOUR BIRD ORNAMENT,104,1.69,1500
2011-06-09,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,1468
2011-06-10,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1428
2011-06-11,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1428
2011-06-12,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,1420
2011-06-13,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1404
2011-06-14,ASSORTED COLOUR BIRD ORNAMENT,52,1.69,2044
2011-06-15,ASSORTED COLOUR BIRD ORNAMENT,48,1.93,1996
2011-06-16,ASSORTED COLOUR BIRD ORNAMENT,57,1.69,1939
2011-06-17,ASSORTED COLOUR BIRD ORNAMENT,233,1.53,1706
2011-06-18,ASSORTED COLOUR BIRD ORNAMENT,0,1.53,1706
2011-06-19,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1666
2011-06-20,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1642
2011-06-21,ASSORTED COLOUR BIRD ORNAMENT,82,1.69,1560
2011-06-22,ASSORTED COLOUR BIRD ORNAMENT,60,1.69,1500
2011-06-23,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1452
2011-06-24,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1396
2011-06-25,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1396
2011-06-26,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1396
2011-06-27,ASSORTED COLOUR BIRD ORNAMENT,76,1.84,1320
2011-06-28,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,2056
2011-06-29,ASSORTED COLOUR BIRD ORNAMENT,104,1.69,1952
2011-06-30,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1896
2011-07-01,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1880
2011-07-02,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1880
2011-07-03,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1880
2011-07-04,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,1848
2011-07-05,ASSORTED COLOUR BIRD ORNAMENT,92,1.69,1756
2011-07-06,ASSORTED COLOUR BIRD ORNAMENT,136,1.77,1620
2011-07-07,ASSORTED COLOUR BIRD ORNAMENT,120,1.69,1500
2011-07-08,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1436
2011-07-09,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1436
2011-07-10,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1420
2011-07-11,ASSORTED COLOUR BIRD ORNAMENT,119,1.69,1301
2011-07-12,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,2088
2011-07-13,ASSORTED COLOUR BIRD ORNAMENT,82,1.69,2006
2011-07-14,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1942
2011-07-15,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1926
2011-07-16,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1926
2011-07-17,ASSORTED COLOUR BIRD ORNAMENT,83,1.69,1843
2011-07-18,ASSORTED COLOUR BIRD ORNAMENT,82,1.69,1761
2011-07-19,ASSORTED COLOUR BIRD ORNAMENT,134,1.69,1627
2011-07-20,ASSORTED COLOUR BIRD ORNAMENT,18,1.69,1609
2011-07-21,ASSORTED COLOUR BIRD ORNAMENT,160,1.69,1449
2011-07-22,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1393
2011-07-23,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1393
2011-07-24,ASSORTED COLOUR BIRD ORNAMENT,69,1.69,1324
2011-07-25,ASSORTED COLOUR BIRD ORNAMENT,104,1.69,1220
2011-07-26,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,2080
2011-07-27,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,2024
2011-07-28,ASSORTED COLOUR BIRD ORNAMENT,86,1.69,1938
2011-07-29,ASSORTED COLOUR BIRD ORNAMENT,152,1.69,1786
2011-07-30,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1786
2011-07-31,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1722
2011-08-01,ASSORTED COLOUR BIRD ORNAMENT,88,1.69,1634
2011-08-02,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1610
2011-08-03,ASSORTED COLOUR BIRD ORNAMENT,82,1.69,1528
2011-08-04,ASSORTED COLOUR BIRD ORNAMENT,479,1.53,1049
2011-08-05,ASSORTED COLOUR BIRD ORNAMENT,86,1.69,963
2011-08-06,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,963
2011-08-07,ASSORTED COLOUR BIRD ORNAMENT,161,1.45,802
2011-08-08,ASSORTED COLOUR BIRD ORNAMENT,128,1.69,674
2011-08-09,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1942
2011-08-10,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1846
2011-08-11,ASSORTED COLOUR BIRD ORNAMENT,1008,1.46,838
2011-08-12,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,806
2011-08-13,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,806
2011-08-14,ASSORTED COLOUR BIRD ORNAMENT,11,1.69,795
2011-08-15,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,731
2011-08-16,ASSORTED COLOUR BIRD ORNAMENT,60,1.69,671
2011-08-17,ASSORTED COLOUR BIRD ORNAMENT,32,1.69,639
2011-08-18,ASSORTED COLOUR BIRD ORNAMENT,95,1.69,544
2011-08-19,ASSORTED COLOUR BIRD ORNAMENT,224,1.52,320
2011-08-20,ASSORTED COLOUR BIRD ORNAMENT,0,1.52,320
2011-08-21,ASSORTED COLOUR BIRD ORNAMENT,81,1.69,239
2011-08-22,ASSORTED COLOUR BIRD ORNAMENT,206,1.5,33
2011-08-23,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1443
2011-08-24,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,1347
2011-08-25,ASSORTED COLOUR BIRD ORNAMENT,400,1.5,947
2011-08-26,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,907
2011-08-27,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,907
2011-08-28,ASSORTED COLOUR BIRD ORNAMENT,60,1.69,847
2011-08-29,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,847
2011-08-30,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,839
2011-08-31,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,823
2011-09-01,ASSORTED COLOUR BIRD ORNAMENT,96,1.69,727
2011-09-02,ASSORTED COLOUR BIRD ORNAMENT,16,2.41,711
2011-09-03,ASSORTED COLOUR BIRD ORNAMENT,0,2.41,711
2011-09-04,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,631
2011-09-05,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,583
2011-09-06,ASSORTED COLOUR BIRD ORNAMENT,88,1.69,1927
2011-09-07,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,1855
2011-09-08,ASSORTED COLOUR BIRD ORNAMENT,136,1.69,1719
2011-09-09,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1679
2011-09-10,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1679
2011-09-11,ASSORTED COLOUR BIRD ORNAMENT,104,1.69,1575
2011-09-12,ASSORTED COLOUR BIRD ORNAMENT,48,1.93,1527
2011-09-13,ASSORTED COLOUR BIRD ORNAMENT,296,1.56,1231
2011-09-14,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1183
2011-09-15,ASSORTED COLOUR BIRD ORNAMENT,400,1.5,783
2011-09-16,ASSORTED COLOUR BIRD ORNAMENT,68,1.69,715
2011-09-17,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,715
2011-09-18,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,667
2011-09-19,ASSORTED COLOUR BIRD ORNAMENT,104,1.69,563
2011-09-20,ASSORTED COLOUR BIRD ORNAMENT,64,1.69,1854
2011-09-21,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1798
2011-09-22,ASSORTED COLOUR BIRD ORNAMENT,348,1.58,1450
2011-09-23,ASSORTED COLOUR BIRD ORNAMENT,32,2.05,1418
2011-09-24,ASSORTED COLOUR BIRD ORNAMENT,0,2.05,1418
2011-09-25,ASSORTED COLOUR BIRD ORNAMENT,97,1.69,1321
2011-09-26,ASSORTED COLOUR BIRD ORNAMENT,245,1.53,1076
2011-09-27,ASSORTED COLOUR BIRD ORNAMENT,74,1.69,1002
2011-09-28,ASSORTED COLOUR BIRD ORNAMENT,224,1.52,778
2011-09-29,ASSORTED COLOUR BIRD ORNAMENT,184,1.75,594
2011-09-30,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,546
2011-10-01,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,546
2011-10-02,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,522
2011-10-03,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,450
2011-10-04,ASSORTED COLOUR BIRD ORNAMENT,84,1.69,1777
2011-10-05,ASSORTED COLOUR BIRD ORNAMENT,91,1.69,1686
2011-10-06,ASSORTED COLOUR BIRD ORNAMENT,285,1.69,1401
2011-10-07,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1353
2011-10-08,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1353
2011-10-09,ASSORTED COLOUR BIRD ORNAMENT,9,1.69,1344
2011-10-10,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1304
2011-10-11,ASSORTED COLOUR BIRD ORNAMENT,76,1.69,1228
2011-10-12,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,1172
2011-10-13,ASSORTED COLOUR BIRD ORNAMENT,116,1.69,1056
2011-10-14,ASSORTED COLOUR BIRD ORNAMENT,72,1.69,984
2011-10-15,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,984
2011-10-16,ASSORTED COLOUR BIRD ORNAMENT,60,1.69,924
2011-10-17,ASSORTED COLOUR BIRD ORNAMENT,392,1.49,532
2011-10-18,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,1895
2011-10-19,ASSORTED COLOUR BIRD ORNAMENT,158,1.69,1737
2011-10-20,ASSORTED COLOUR BIRD ORNAMENT,156,1.69,1581
2011-10-21,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,1565
2011-10-22,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1565
2011-10-23,ASSORTED COLOUR BIRD ORNAMENT,59,1.69,1506
2011-10-24,ASSORTED COLOUR BIRD ORNAMENT,128,2.67,1378
2011-10-25,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,1298
2011-10-26,ASSORTED COLOUR BIRD ORNAMENT,217,1.51,1081
2011-10-27,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,1041
2011-10-28,ASSORTED COLOUR BIRD ORNAMENT,49,1.69,992
2011-10-29,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,992
2011-10-30,ASSORTED COLOUR BIRD ORNAMENT,264,1.69,728
2011-10-31,ASSORTED COLOUR BIRD ORNAMENT,120,1.79,608
2011-11-01,ASSORTED COLOUR BIRD ORNAMENT,294,1.56,1709
2011-11-02,ASSORTED COLOUR BIRD ORNAMENT,128,1.69,1581
2011-11-03,ASSORTED COLOUR BIRD ORNAMENT,210,1.69,1371
2011-11-04,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,1291
2011-11-05,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,1291
2011-11-06,ASSORTED COLOUR BIRD ORNAMENT,136,1.69,1155
2011-11-07,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,1131
2011-11-08,ASSORTED COLOUR BIRD ORNAMENT,56,2.1,1075
2011-11-09,ASSORTED COLOUR BIRD ORNAMENT,112,1.69,963
2011-11-10,ASSORTED COLOUR BIRD ORNAMENT,200,1.69,763
2011-11-11,ASSORTED COLOUR BIRD ORNAMENT,100,1.69,663
2011-11-12,ASSORTED COLOUR BIRD ORNAMENT,0,1.69,663
2011-11-13,ASSORTED COLOUR BIRD ORNAMENT,56,1.69,607
2011-11-14,ASSORTED COLOUR BIRD ORNAMENT,303,1.56,304
2011-11-15,ASSORTED COLOUR BIRD ORNAMENT,107,1.69,1613
2011-11-16,ASSORTED COLOUR BIRD ORNAMENT,297,1.56,1316
2011-11-17,ASSORTED COLOUR BIRD ORNAMENT,94,1.69,1222
2011-11-18,ASSORTED COLOUR BIRD ORNAMENT,368,1.59,854
2011-11-19,ASSORTED COLOUR BIRD ORNAMENT,0,1.59,854
2011-11-20,ASSORTED COLOUR BIRD ORNAMENT,157,1.69,697
2011-11-21,ASSORTED COLOUR BIRD ORNAMENT,190,1.81,507
2011-11-22,ASSORTED COLOUR BIRD ORNAMENT,132,1.69,375
